Date,Country,Channel,Campaign_ID,Campaign_Name,Sessions,Users
2025-12-09,Portugal,MetaAds,CAMP-PT-MTA-044,Christmas Inspiration PT,889,739
2025-12-09,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,14818,12450
2025-12-09,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,5907,4978
2025-12-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1470,1382
2025-12-10,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,10702,9680
2025-12-10,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4635,4093
2025-12-10,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1917,1587
2025-12-10,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2558,2294
2025-12-10,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,548,505
2025-12-10,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,1283,1002
2025-12-10,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,11173,8898
2025-12-10,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2459,2295
2025-12-10,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1697,1611
2025-12-11,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,13539,11844
2025-12-11,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3036,2846
2025-12-11,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1640,1376
2025-12-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,4351,3840
2025-12-11,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,733,552
2025-12-11,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,700,580
2025-12-11,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,2596,2332
2025-12-11,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2890,2277
2025-12-11,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1210,937
2025-12-12,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,11579,9768
2025-12-12,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4428,3632
2025-12-12,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4556,3977
2025-12-12,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,2804,2254
2025-12-12,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,894,830
2025-12-12,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,392,360
2025-12-12,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,7431,5726
2025-12-12,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2182,1759
2025-12-12,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1519,1430
2025-12-13,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,14143,11074
2025-12-13,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4371,3580
2025-12-13,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,5819,5002
2025-12-13,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2211,1779
2025-12-13,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,682,546
2025-12-13,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,222,192
2025-12-13,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,14882,11429
2025-12-13,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,5492,4398
2025-12-13,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1255,1047
2025-12-14,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,7471,6990
2025-12-14,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4862,3760
2025-12-14,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4558,3488
2025-12-14,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,915,768
2025-12-14,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,727,690
2025-12-14,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,1120,975
2025-12-14,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,13014,12036
2025-12-14,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2585,2142
2025-12-14,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1951,1743
2025-12-15,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,8275,7151
2025-12-15,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,9972,8175
2025-12-15,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,5320,4826
2025-12-15,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,3324,2777
2025-12-15,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,985,859
2025-12-15,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,710,564
2025-12-15,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,6044,5047
2025-12-15,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2785,2359
2025-12-15,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,4370,3602
2025-12-16,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,19802,15832
2025-12-16,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3664,2778
2025-12-16,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4506,4033
2025-12-16,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2232,2009
2025-12-16,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,924,740
2025-12-16,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,1553,1353
2025-12-16,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,7462,6319
2025-12-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2355,2231
2025-12-16,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,3166,2381
2025-12-17,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,8072,7331
2025-12-17,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,6330,4762
2025-12-17,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,5855,5015
2025-12-17,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2927,2569
2025-12-17,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,1055,912
2025-12-17,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,318,277
2025-12-17,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,8832,7612
2025-12-17,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2380,2225
2025-12-17,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1500,1424
2025-12-18,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,18757,16396
2025-12-18,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,6167,5822
2025-12-18,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,6632,5790
2025-12-18,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,3114,2374
2025-12-18,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,1449,1196
2025-12-18,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,771,582
2025-12-18,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,10561,9775
2025-12-18,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,3180,2883
2025-12-18,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,3282,2952
2025-12-19,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,9353,7496
2025-12-19,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,7441,6525
2025-12-19,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,3454,2791
2025-12-19,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,2915,2364
2025-12-19,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,1708,1293
2025-12-19,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,491,411
2025-12-19,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,19373,17448
2025-12-19,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,3862,3170
2025-12-19,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1872,1778
2025-12-20,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,20946,18199
2025-12-20,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,6787,6060
2025-12-20,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2720,2271
2025-12-20,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,4027,3280
2025-12-20,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,780,713
2025-12-20,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,548,508
2025-12-20,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,16100,14372
2025-12-20,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2933,2221
2025-12-20,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,2941,2254
2025-12-21,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,9728,8257
2025-12-21,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,9201,6910
2025-12-21,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2118,1800
2025-12-21,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,3103,2726
2025-12-21,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,424,386
2025-12-21,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,398,310
2025-12-21,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,4374,4055
2025-12-21,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2547,2377
2025-12-21,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES ,1763,1588
2025-12-22,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,17235,14094
2025-12-22,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4381,3887
2025-12-22,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4124,3648
2025-12-22,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,2892,2416
2025-12-22,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,677,544
2025-12-22,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,774,655
2025-12-22,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,7807,5907
2025-12-22,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1594,1510
2025-12-22,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,2186,1925
2025-12-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,17160,13693
2025-12-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3628,3427
2025-12-23,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4266,3511
2025-12-23,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,2712,2380
2025-12-23,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,636,571
2025-12-23,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,555,504
2025-12-23,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,7797,7283
2025-12-23,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,3121,2758
2025-12-23,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1104,892
2025-12-24,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,8658,6846
2025-12-24,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,5065,4198
2025-12-24,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,3223,2801
2025-12-24,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,3668,2789
2025-12-24,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,955,904
2025-12-24,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,645,581
2025-12-24,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,9951,9015
2025-12-24,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,3626,3375
2025-12-24,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1441,1356
2025-12-25,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,19560,16180
2025-12-25,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3083,2569
2025-12-25,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4788,3930
2025-12-25,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,3601,2834
2025-12-25,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,826,746
2025-12-25,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,572,527
2025-12-25,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,11188,10499
2025-12-25,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,4085,3834
2025-12-25,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,3795,2997
2025-12-26,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,13932,11662
2025-12-26,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,3597,3379
2025-12-26,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,1932,1485
2025-12-26,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,1444,1249
2025-12-26,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,834,639
2025-12-26,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,1216,970
2025-12-26,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,6955,6357
2025-12-26,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,3638,2955
2025-12-26,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,947,738
2025-12-27,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,29602,22865
2025-12-27,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,8234,7083
2025-12-27,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2926,2222
2025-12-27,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,2110,1596
2025-12-27,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,717,588
2025-12-27,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,462,359
2025-12-27,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,11087,9125
2025-12-27,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1262,1001
2025-12-27,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,3702,2821
2025-12-28,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,16596,14881
2025-12-28,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,7121,6368
2025-12-28,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,4002,3070
2025-12-28,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,1782,1382
2025-12-28,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,591,511
2025-12-28,Portugal,Meta Ads,CAMP-PT-MTA-044,christmas inspiration pt,610,537
2025-12-28,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,5614,4468
2025-12-28,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2193,1977
2025-12-28,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1009,927
2025-12-29,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,8741,7627
2025-12-29,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,4109,3323
2025-12-29,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,5091,4312
2025-12-29,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,1834,1460
2025-12-29,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,789,740
2025-12-29,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,542,482
2025-12-29,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,8951,6818
2025-12-29,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,4810,4243
2025-12-29,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,1858,1539
2025-12-30,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,9261,7360
2025-12-30,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,7850,6824
2025-12-30,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,2044,1830
2025-12-30,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,3258,2728
2025-12-30,Portugal,GoogleAds,CAMP-PT-GGL-024,Christmas Search PT,1156,882
2025-12-30,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,649,514
2025-12-30,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,8816,6931
2025-12-30,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,2897,2687
2025-12-30,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,2129,1745
2025-12-31,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,16238,12294
2025-12-31,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,7449,5657
2025-12-31,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,6376,5232
2025-12-31,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,6485,5705
2025-12-31,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,727,628
2025-12-31,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,681,599
2025-12-31,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,10614,9244
2025-12-31,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,1855,1604
2025-12-31,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,2024,1897
2024-01-01,France,Organic Search,,,7350,6434
2024-01-01,France,Direct,,,3778,2836
2024-01-01,Spain,Organic Search,,,1919,1514
2024-01-01,Spain,Direct,,,1082,791
2024-01-01,Portugal,Organic Search,,,964,789
2024-01-01,Portugal,Direct,,,592,477
2024-01-02,France,Organic Search,,,6189,5412
2024-01-02,France,Direct,,,3571,3148
2024-01-02,Spain,Organic Search,,,1791,1612
2024-01-02,Spain,Direct,,,1113,925
2024-01-02,Portugal,Organic Search,,,1220,1026
2024-01-02,Portugal,Direct,,,799,652
2024-01-03,France,Organic Search,,,6201,5156
2024-01-03,France,Direct,,,3798,3081
2024-01-03,Spain,Organic Search,,,2634,2412
2024-01-03,Spain,Direct,,,1345,1136
2024-01-03,Portugal,Organic Search,,,985,802
2024-01-03,Portugal,Direct,,,538,478
2024-01-04,France,Organic Search,,,8300,7620
2024-01-04,France,Direct,,,4655,3539
2024-01-04,Spain,Organic Search,,,2515,2143
2024-01-04,Spain,Direct,,,1372,1218
2024-01-04,Portugal,Organic Search,,,1053,843
2024-01-04,Portugal,Direct,,,555,452
2024-01-05,France,Organic Search,,,7485,6330
2024-01-05,France,Direct,,,4470,3940
2024-01-05,Spain,Organic Search,,,1882,1646
2024-01-05,Spain,Direct,,,1045,796
2024-01-05,Portugal,Organic Search,,,1172,1032
2024-01-05,Portugal,Direct,,,650,565
2024-01-06,France,Organic Search,,,7560,6429
2024-01-06,France,Direct,,,3352,2784
2024-01-06,Spain,Organic Search,,,1934,1733
2024-01-06,Spain,Direct,,,992,766
2024-01-06,Portugal,Organic Search,,,921,833
2024-01-06,Portugal,Direct,,,524,429
2024-01-07,France,Organic Search,,,7734,7012
2024-01-07,France,Direct,,,3859,2793
2024-01-07,Spain,Organic Search,,,2228,1762
2024-01-07,Spain,Direct,,,1259,928
2024-01-07,Portugal,Organic Search,,,866,745
2024-01-07,Portugal,Direct,,,538,436
2024-01-08,France,Organic Search,,,9988,8514
2024-01-08,France,Direct,,,5374,4012
2024-01-08,Spain,Organic Search,,,2076,1602
2024-01-08,Spain,Direct,,,1208,983
2024-01-08,Portugal,Organic Search,,,1025,827
2024-01-08,Portugal,Direct,,,563,424
2024-01-09,France,Organic Search,,,7138,6366
2024-01-09,France,Direct,,,3530,2946
2024-01-09,Spain,Organic Search,,,1899,1478
2024-01-09,Spain,Direct,,,1216,902
2024-01-09,Portugal,Organic Search,,,1343,1079
2024-01-09,Portugal,Direct,,,758,610
2024-01-10,France,Organic Search,,,9960,8569
2024-01-10,France,Direct,,,5874,5279
2024-01-10,Spain,Organic Search,,,1972,1775
2024-01-10,Spain,Direct,,,1011,883
2024-01-10,Portugal,Organic Search,,,1068,965
2024-01-10,Portugal,Direct,,,534,395
2024-01-11,France,Organic Search,,,6369,5550
2024-01-11,France,Direct,,,3917,3088
2024-01-11,Spain,Organic Search,,,1891,1465
2024-01-11,Spain,Direct,,,1121,820
2024-01-11,Portugal,Organic Search,,,1023,842
2024-01-11,Portugal,Direct,,,487,414
2024-01-12,France,Organic Search,,,10616,9644
2024-01-12,France,Direct,,,5990,4408
2024-01-12,Spain,Organic Search,,,1853,1536
2024-01-12,Spain,Direct,,,1013,859
2024-01-12,Portugal,Organic Search,,,836,659
2024-01-12,Portugal,Direct,,,485,397
2024-01-13,France,Organic Search,,,7093,5659
2024-01-13,France,Direct,,,4254,3369
2024-01-13,Spain,Organic Search,,,1800,1617
2024-01-13,Spain,Direct,,,1111,874
2024-01-13,Portugal,Organic Search,,,978,817
2024-01-13,Portugal,Direct,,,509,398
2024-01-14,France,Organic Search,,,6564,5200
2024-01-14,France,Direct,,,3781,3264
2024-01-14,Spain,Organic Search,,,2099,1678
2024-01-14,Spain,Direct,,,1050,799
2024-01-14,Portugal,Organic Search,,,959,779
2024-01-14,Portugal,Direct,,,551,473
2024-01-15,France,Organic Search,,,8387,7298
2024-01-15,France,Direct,,,5055,4028
2024-01-15,Spain,Organic Search,,,2566,2178
2024-01-15,Spain,Direct,,,1471,1275
2024-01-15,Portugal,Organic Search,,,855,726
2024-01-15,Portugal,Direct,,,504,437
2024-01-16,France,Organic Search,,,8222,6270
2024-01-16,France,Direct,,,5598,4200
2024-01-16,Spain,Organic Search,,,2088,1850
2024-01-16,Spain,Direct,,,1138,961
2024-01-16,Portugal,Organic Search,,,953,754
2024-01-16,Portugal,Direct,,,558,476
2024-01-17,France,Organic Search,,,6469,4981
2024-01-17,France,Direct,,,3871,3451
2024-01-17,Spain,Organic Search,,,2163,1743
2024-01-17,Spain,Direct,,,1186,1014
2024-01-17,Portugal,Organic Search,,,1214,1051
2024-01-17,Portugal,Direct,,,687,559
2024-01-18,France,Organic Search,,,6422,5380
2024-01-18,France,Direct,,,3472,2555
2024-01-18,Spain,Organic Search,,,3313,2935
2024-01-18,Spain,Direct,,,1698,1361
2024-01-18,Portugal,Organic Search,,,840,710
2024-01-18,Portugal,Direct,,,565,494
2024-01-19,France,Organic Search,,,6191,5622
2024-01-19,France,Direct,,,3990,3175
2024-01-19,Spain,Organic Search,,,1897,1670
2024-01-19,Spain,Direct,,,994,727
2024-01-19,Portugal,Organic Search,,,925,745
2024-01-19,Portugal,Direct,,,558,450
2024-01-20,France,Organic Search,,,7053,6354
2024-01-20,France,Direct,,,3878,3296
2024-01-20,Spain,Organic Search,,,2152,1957
2024-01-20,Spain,Direct,,,1035,841
2024-01-20,Portugal,Organic Search,,,1068,829
2024-01-20,Portugal,Direct,,,497,443
2024-01-21,France,Organic Search,,,6860,5345
2024-01-21,France,Direct,,,5079,3800
2024-01-21,Spain,Organic Search,,,1912,1734
2024-01-21,Spain,Direct,,,994,886
2024-01-21,Portugal,Organic Search,,,1025,800
2024-01-21,Portugal,Direct,,,538,462
2024-01-22,France,Organic Search,,,7067,5925
2024-01-22,France,Direct,,,3878,2843
2024-01-22,Spain,Organic Search,,,2281,1895
2024-01-22,Spain,Direct,,,984,725
2024-01-22,Portugal,Organic Search,,,936,754
2024-01-22,Portugal,Direct,,,607,513
2024-01-23,France,Organic Search,,,6180,5210
2024-01-23,France,Direct,,,4066,3514
2024-01-23,Spain,Organic Search,,,2282,1821
2024-01-23,Spain,Direct,,,1247,903
2024-01-23,Portugal,Organic Search,,,1080,915
2024-01-23,Portugal,Direct,,,650,487
2024-01-24,France,Organic Search,,,5875,5035
2024-01-24,France,Direct,,,3513,2795
2024-01-24,Spain,Organic Search,,,2061,1826
2024-01-24,Spain,Direct,,,1057,761
2024-01-24,Portugal,Organic Search,,,830,659
2024-01-24,Portugal,Direct,,,512,396
2024-01-25,France,Organic Search,,,6968,5425
2024-01-25,France,Direct,,,4234,3497
2024-01-25,Spain,Organic Search,,,2156,1980
2024-01-25,Spain,Direct,,,1274,980
2024-01-25,Portugal,Organic Search,,,934,739
2024-01-25,Portugal,Direct,,,507,391
2024-01-26,France,Organic Search,,,8509,7353
2024-01-26,France,Direct,,,4989,4394
2024-01-26,Spain,Organic Search,,,2231,2001
2024-01-26,Spain,Direct,,,1333,1035
2024-01-26,Portugal,Organic Search,,,1108,934
2024-01-26,Portugal,Direct,,,646,554
2024-01-27,France,Organic Search,,,9725,8374
2024-01-27,France,Direct,,,5282,4040
2024-01-27,Spain,Organic Search,,,2056,1646
2024-01-27,Spain,Direct,,,1306,946
2024-01-27,Portugal,Organic Search,,,955,743
2024-01-27,Portugal,Direct,,,512,392
2024-01-28,France,Organic Search,,,5673,5122
2024-01-28,France,Direct,,,3345,2666
2024-01-28,Spain,Organic Search,,,2933,2663
2024-01-28,Spain,Direct,,,1491,1330
2024-01-28,Portugal,Organic Search,,,1248,1084
2024-01-28,Portugal,Direct,,,616,462
2024-01-29,France,Organic Search,,,8141,6914
2024-01-29,France,Direct,,,4556,3757
2024-01-29,Spain,Organic Search,,,2074,1905
2024-01-29,Spain,Direct,,,1157,973
2024-01-29,Portugal,Organic Search,,,997,838
2024-01-29,Portugal,Direct,,,599,513
2024-01-30,France,Organic Search,,,7104,6456
2024-01-30,France,Direct,,,3679,2831
2024-01-30,Spain,Organic Search,,,2101,1761
2024-01-30,Spain,Direct,,,1211,876
2024-01-30,Portugal,Organic Search,,,1048,827
2024-01-30,Portugal,Direct,,,621,542
2024-01-31,France,Organic Search,,,7165,5754
2024-01-31,France,Direct,,,4112,3389
2024-01-31,Spain,Organic Search,,,2029,1735
2024-01-31,Spain,Direct,,,1216,897
2024-01-31,Portugal,Organic Search,,,955,761
2024-01-31,Portugal,Direct,,,609,450
2024-02-01,France,Organic Search,,,4693,4046
2024-02-01,France,Direct,,,3184,2502
2024-02-01,Spain,Organic Search,,,1486,1179
2024-02-01,Spain,Direct,,,892,771
2024-02-01,Portugal,Organic Search,,,985,842
2024-02-01,Portugal,Direct,,,572,477
2024-02-02,France,Organic Search,,,4726,4333
2024-02-02,France,Direct,,,3311,2858
2024-02-02,Spain,Organic Search,,,1371,1120
2024-02-02,Spain,Direct,,,862,621
